data0,data1,data2,data3,data4,data5,data6
001,15:00,64600,19.78,1277788.00,流出,--
002,14:56,2000,19.78,39560.00,流出,--
003,14:56,500,19.79,9895.00,流入,--
004,14:56,1000,19.78,19780.00,流出,--
005,14:56,8100,19.77,160157.00,流出,--
006,14:56,800,19.78,15824.00,流入,--
007,14:56,700,19.78,13846.00,流入,--
008,14:56,500,19.79,9895.00,流出,--
009,14:56,2500,19.79,49462.00,流入,--
010,14:56,3000,19.77,59321.00,流出,--
011,14:56,1900,19.78,37582.00,流出,--
012,14:56,14300,19.79,282990.00,流入,--
013,14:56,1200,19.78,23736.00,流入,--
014,14:56,7400,19.78,146372.00,流入,--
015,14:56,2900,19.77,57333.00,流出,--
016,14:56,1900,19.77,37563.00,流出,--
017,14:55,5000,19.77,98887.00,流出,--
018,14:55,3300,19.77,65241.00,流出,--
019,14:55,4700,19.78,92921.00,流入,--
020,14:55,9600,19.77,189792.00,流出,--
021,14:55,400,19.77,7908.00,流出,--
022,14:55,200,19.77,3954.00,流出,--
023,14:55,17500,19.77,346138.00,流出,--
024,14:55,1200,19.78,23734.00,流入,--
025,14:55,200,19.77,3954.00,流出,--
026,14:55,9600,19.78,189858.00,流入,--
027,14:55,14500,19.77,286665.00,流出,--
028,14:55,500,19.77,9885.00,流出,--
029,14:55,400,19.77,7908.00,流出,--
030,14:54,3800,19.77,75122.00,流入,--
031,14:54,1500,19.76,29645.00,流出,--
032,14:54,500,19.76,9880.00,流出,--
033,14:54,2200,19.77,43494.00,流入,--
034,14:54,1000,19.77,19770.00,流入,--
035,14:54,3000,19.77,59310.00,流入,--
036,14:54,14500,19.77,286665.00,流出,--
037,14:54,5000,19.77,98850.00,流出,--
038,14:54,3900,19.77,77131.00,流出,--
039,14:54,1000,19.77,19770.00,流出,--
040,14:54,1500,19.78,29670.00,流入,--
041,14:54,2600,19.78,51403.00,流入,--
042,14:54,100,19.77,1977.00,流出,--
043,14:54,2400,19.77,47448.00,流出,--
044,14:53,3300,19.77,65251.00,流出,--
045,14:53,4000,19.77,79095.00,流出,--
046,14:53,1100,19.78,21758.00,流入,--
047,14:53,800,19.78,15824.00,流入,--
048,14:53,1100,19.78,21748.00,流入,--
049,14:53,3400,19.77,67218.00,流出,--
050,14:53,200,19.78,3956.00,流入,--
051,14:53,2000,19.77,39540.00,流出,--
052,14:53,1700,19.77,33620.00,流出,--
053,14:53,2500,19.78,49450.00,流入,--
054,14:53,2700,19.77,53399.00,流出,--
055,14:52,500,19.77,9885.00,流出,--
056,14:52,1200,19.77,23734.00,流出,--
057,14:52,1400,19.78,27692.00,流出,--
058,14:52,10400,19.77,205688.00,流出,--
059,14:52,3000,19.78,59340.00,流出,--
060,14:52,5300,19.78,104834.00,流入,--
061,14:52,200,19.78,3956.00,流入,--
062,14:52,1100,19.78,21758.00,流入,--
063,14:52,300,19.78,5934.00,流入,--
064,14:52,3700,19.78,73186.00,流出,--
065,14:52,2000,19.78,39560.00,流出,--
066,14:52,1200,19.79,23738.00,流入,--
067,14:52,700,19.79,13853.00,流入,--
068,14:52,13500,19.78,267030.00,流出,--
069,14:51,1000,19.78,19780.00,流出,--
070,14:51,200,19.78,3956.00,流出,--
071,14:51,12000,19.77,237279.00,流出,--
072,14:51,2000,19.77,39540.00,流出,--
073,14:51,6800,19.77,134448.00,流出,--
074,14:51,11300,19.78,223414.00,流入,--
075,14:51,1300,19.78,25714.00,流入,--
076,14:50,500,19.77,9885.00,流出,--
077,14:50,700,19.78,13848.00,流出,--
078,14:50,9100,19.78,180028.00,流出,--
079,14:50,800,19.78,15828.00,流出,--
080,14:50,100,19.78,1978.00,流出,--
081,14:50,100,19.78,1978.00,流出,--
082,14:50,8300,19.78,164141.00,流入,--
083,14:50,500,19.77,9885.00,流出,--
084,14:50,20000,19.78,395600.00,流入,--
085,14:50,700,19.77,13839.00,流出,--
086,14:50,200,19.77,3954.00,流出,--
087,14:50,6700,19.77,132519.00,流出,--
088,14:49,3200,19.77,63264.00,流出,--
089,14:49,3500,19.77,69205.00,流出,--
090,14:49,300,19.78,5934.00,流入,--
091,14:49,8400,19.78,166152.00,流入,--
092,14:49,500,19.77,9885.00,流出,--
093,14:49,300,19.78,5934.00,流入,--
094,14:49,7500,19.78,148350.00,流出,--
095,14:49,2700,19.78,53406.00,流出,--
096,14:49,13900,19.78,274942.00,流出,--
097,14:49,200,19.79,3958.00,流入,--
098,14:49,1200,19.78,23738.00,流出,--
099,14:48,600,19.79,11874.00,流入,--
100,14:48,2800,19.79,55412.00,流出,--
101,14:48,4200,19.79,83144.00,流出,--
102,14:48,1400,19.79,27706.00,流出,--
103,14:48,2200,19.80,43539.00,流入,--
104,14:48,3000,19.79,59370.00,流出,--
105,14:48,2500,19.79,49475.00,流出,--
106,14:47,1000,19.79,19790.00,流出,--
107,14:47,1300,19.79,25727.00,流入,--
108,14:47,2100,19.79,41559.00,流出,--
109,14:47,600,19.80,11880.00,流入,--
110,14:47,2000,19.79,39580.00,流入,--
111,14:47,500,19.79,9895.00,流入,--
112,14:47,3000,19.79,59370.00,流出,--
113,14:47,200,19.80,3960.00,流入,--
114,14:47,400,19.79,7916.00,流出,--
115,14:47,100,19.79,1979.00,流出,--
116,14:46,6000,19.79,118740.00,流出,--
117,14:46,4400,19.79,87076.00,流出,--
118,14:46,1000,19.79,19790.00,流出,--
119,14:46,10500,19.79,207795.00,流入,--
120,14:46,10500,19.78,207790.00,流出,--
121,14:46,200,19.79,3958.00,流入,--
122,14:46,1000,19.78,19788.00,流出,--
123,14:46,10000,19.79,197900.00,流入,--
124,14:46,6000,19.78,118680.00,流出,--
125,14:46,2700,19.79,53433.00,流入,--
126,14:46,2200,19.79,43534.00,流入,--
127,14:45,600,19.78,11868.00,流入,--
128,14:45,1500,19.77,29655.00,流出,--
129,14:45,500,19.78,9890.00,流入,--
130,14:45,2400,19.78,47472.00,流出,--
131,14:45,1600,19.78,31648.00,流出,--
132,14:45,2000,19.79,39580.00,流入,--
133,14:45,1000,19.78,19780.00,流出,--
134,14:45,1500,19.79,29683.00,流入,--
135,14:45,500,19.78,9890.00,流出,--
136,14:45,6000,19.78,118680.00,流出,--
137,14:45,400,19.78,7912.00,流出,--
138,14:45,1000,19.78,19780.00,流出,--
139,14:45,3000,19.78,59340.00,流出,--
140,14:45,2000,19.79,39580.00,流入,--
141,14:44,300,19.78,5934.00,流出,--
142,14:44,1000,19.78,19780.00,流出,--
143,14:44,500,19.79,9895.00,流入,--
144,14:44,5500,19.78,108790.00,流出,--
145,14:44,2000,19.78,39560.00,流出,--
146,14:44,1000,19.78,19780.00,流出,--
147,14:44,1200,19.78,23736.00,流出,--
148,14:44,2400,19.78,47472.00,流出,--
149,14:44,900,19.79,17811.00,流入,--
150,14:44,1800,19.78,35604.00,流出,--
151,14:44,27100,19.79,536309.00,流入,--
152,14:44,9600,19.79,189984.00,流出,--
153,14:44,1800,19.79,35622.00,流出,--
154,14:44,12000,19.80,237600.00,流入,--
155,14:43,300,19.79,5937.00,流出,--
156,14:43,200,19.80,3960.00,流入,--
157,14:43,500,19.79,9895.00,流出,--
158,14:43,7900,19.80,156420.00,流入,--
159,14:43,900,19.80,17824.00,流出,--
160,14:43,4100,19.80,81180.00,流出,--
161,14:43,300,19.80,5940.00,流出,--
162,14:43,1700,19.80,33660.00,流出,--
163,14:42,51300,19.80,1015933.00,流出,--
164,14:42,100,19.81,1981.00,流出,--
165,14:42,2100,19.81,41601.00,流出,--
166,14:42,1200,19.82,23784.00,流入,--
167,14:42,2000,19.81,39620.00,流出,--
168,14:41,3600,19.81,71316.00,流出,--
169,14:41,200,19.82,3964.00,流入,--
170,14:41,500,19.81,9905.00,流出,--
171,14:41,100,19.82,1982.00,流入,--
172,14:41,1400,19.81,27744.00,流出,--
173,14:41,300,19.82,5946.00,流出,--
174,14:41,300,19.82,5945.00,流入,--
175,14:41,100,19.81,1981.00,流出,--
176,14:41,200,19.82,3964.00,流入,--
177,14:41,500,19.82,9910.00,流入,--
178,14:41,300,19.81,5943.00,流出,--
179,14:41,300,19.82,5946.00,流入,--
180,14:40,1800,19.82,35676.00,流入,--
181,14:40,100,19.82,1982.00,流入,--
182,14:40,2000,19.82,39640.00,流入,--
183,14:40,600,19.82,11892.00,流入,--
184,14:40,300,19.82,5946.00,流入,--
185,14:40,5600,19.82,110992.00,流入,--
186,14:40,2000,19.82,39640.00,流入,--
187,14:40,200,19.82,3964.00,流入,--
188,14:40,800,19.82,15856.00,流入,--
189,14:39,2000,19.82,39640.00,流入,--
190,14:39,500,19.82,9910.00,流入,--
191,14:39,900,19.81,17829.00,流出,--
192,14:39,700,19.82,13874.00,流入,--
193,14:39,100,19.82,1982.00,流入,--
194,14:39,900,19.81,17836.00,流出,--
195,14:38,1000,19.81,19810.00,流出,--
196,14:38,20100,19.83,398543.00,流入,--
197,14:38,100,19.81,1981.00,流出,--
198,14:38,2000,19.81,39620.00,流出,--
199,14:38,500,19.81,9905.00,流出,--
200,14:37,200,19.82,3964.00,流入,--
201,14:37,500,19.82,9910.00,流入,--
202,14:37,10600,19.82,210086.00,流入,--
203,14:37,400,19.81,7924.00,流出,--
204,14:37,1000,19.82,19820.00,流入,--
205,14:37,500,19.81,9905.00,流出,--
206,14:37,2500,19.82,49553.00,流出,--
207,14:36,1100,19.82,21802.00,流出,--
208,14:36,200,19.82,3964.00,流出,--
209,14:36,200,19.82,3964.00,流出,--
210,14:36,3000,19.82,59460.00,流出,--
211,14:36,2000,19.82,39655.00,流出,--
212,14:36,16200,19.82,321084.00,流入,--
213,14:36,3000,19.82,59460.00,流出,--
214,14:36,300,19.83,5949.00,流入,--
215,14:36,600,19.83,11898.00,流入,--
216,14:35,400,19.82,7928.00,流出,--
217,14:35,2300,19.83,45604.00,流入,--
218,14:35,500,19.83,9915.00,流入,--
219,14:35,26100,19.82,517158.00,流入,--
220,14:35,100,19.80,1980.00,流出,--
221,14:35,1600,19.80,31680.00,流入,--
222,14:35,100,19.80,1980.00,流入,--
223,14:34,6400,19.79,126668.00,流出,--
224,14:34,2200,19.80,43560.00,流出,--
225,14:34,700,19.80,13860.00,流入,--
226,14:34,400,19.80,7920.00,流入,--
227,14:34,200,19.80,3960.00,流入,--
228,14:34,400,19.81,7921.00,流入,--
229,14:34,3700,19.80,73260.00,流出,--
230,14:34,1000,19.81,19805.00,流入,--
231,14:34,5200,19.80,102965.00,流出,--
232,14:34,1000,19.80,19800.00,流出,--
233,14:33,5000,19.81,99050.00,流入,--
234,14:33,1000,19.80,19800.00,流出,--
235,14:33,100,19.80,1980.00,流出,--
236,14:33,1500,19.81,29715.00,流入,--
237,14:33,1500,19.80,29700.00,流出,--
238,14:33,1000,19.80,19800.00,流出,--
239,14:33,500,19.80,9900.00,流出,--
240,14:33,1400,19.80,27720.00,流入,--
241,14:33,100,19.80,1980.00,流入,--
242,14:32,5100,19.79,100979.00,流出,--
243,14:32,1700,19.79,33643.00,流出,--
244,14:32,1300,19.80,25740.00,流入,--
245,14:32,800,19.80,15840.00,流入,--
246,14:32,1000,19.80,19800.00,流入,--
247,14:32,1600,19.79,31664.00,流出,--
248,14:31,1000,19.79,19790.00,流出,--
249,14:31,11000,19.80,217800.00,流入,--
250,14:30,200,19.79,3958.00,流出,--
251,14:30,900,19.79,17811.00,流入,--
252,14:30,1500,19.79,29685.00,流出,--
253,14:30,1200,19.79,23748.00,流出,--
254,14:29,1800,19.79,35622.00,流出,--
255,14:29,5700,19.80,112836.00,流入,--
256,14:29,1700,19.79,33643.00,流入,--
257,14:29,10900,19.79,215711.00,流出,--
258,14:29,400,19.80,7920.00,流入,--
259,14:29,1100,19.80,21780.00,流入,--
260,14:29,100,19.80,1980.00,流入,--
261,14:28,800,19.79,15832.00,流出,--
262,14:28,600,19.80,11880.00,流入,--
263,14:28,800,19.80,15840.00,流入,--
264,14:28,2200,19.80,43560.00,流入,--
265,14:28,5000,19.80,99000.00,流入,--
266,14:28,700,19.80,13860.00,流入,--
267,14:28,800,19.80,15840.00,流入,--
268,14:28,4000,19.80,79200.00,流入,--
269,14:28,100,19.79,1979.00,流出,--
270,14:27,2700,19.80,53446.00,流入,--
271,14:27,200,19.79,3958.00,流出,--
272,14:27,3100,19.79,61360.00,流出,--
273,14:27,400,19.80,7920.00,流入,--
274,14:27,500,19.79,9895.00,流出,--
275,14:26,900,19.79,17811.00,流出,--
276,14:26,400,19.80,7919.00,流入,--
277,14:26,1600,19.79,31679.00,流出,--
278,14:25,100,19.79,1979.00,流出,--
279,14:25,15000,19.80,296949.00,流入,--
280,14:25,700,19.79,13853.00,流入,--
281,14:25,200,19.79,3958.00,流入,--
282,14:25,300,19.79,5935.00,流入,--
283,14:25,300,19.78,5934.00,流出,--
284,14:24,100,19.79,1979.00,流入,--
285,14:24,3200,19.78,63296.00,流出,--
286,14:24,4000,19.79,79160.00,流出,--
287,14:24,700,19.80,13860.00,流入,--
288,14:24,900,19.80,17820.00,流入,--
289,14:23,100,19.79,1979.00,流出,--
290,14:23,2400,19.79,47496.00,流出,--
291,14:23,600,19.80,11880.00,流入,--
292,14:23,1100,19.80,21780.00,流入,--
293,14:22,700,19.80,13860.00,流入,--
294,14:22,1400,19.80,27720.00,流入,--
295,14:21,4500,19.79,89055.00,流出,--
296,14:21,100,19.80,1980.00,流入,--
297,14:21,3000,19.80,59400.00,流入,--
298,14:20,1200,19.79,23748.00,流出,--
299,14:20,2600,19.79,51454.00,流出,--
300,14:20,2500,19.79,49475.00,流出,--
301,14:20,2600,19.79,51454.00,流出,--
302,14:19,1000,19.79,19790.00,流出,--
303,14:19,1200,19.79,23748.00,流出,--
304,14:19,1100,19.80,21780.00,流入,--
305,14:19,200,19.79,3958.00,流出,--
306,14:19,200,19.79,3958.00,流出,--
307,14:19,100,19.80,1980.00,流入,--
308,14:18,1100,19.80,21780.00,流入,--
309,14:18,500,19.79,9895.00,流出,--
310,14:18,2000,19.79,39580.00,流出,--
311,14:18,200,19.79,3958.00,流出,--
312,14:18,700,19.79,13853.00,流出,--
313,14:17,1000,19.79,19790.00,流出,--
314,14:17,100,19.80,1980.00,流入,--
315,14:17,500,19.80,9900.00,流入,--
316,14:17,14400,19.80,285154.00,流出,--
317,14:17,100,19.82,1982.00,流入,--
318,14:17,1800,19.81,35658.00,流入,--
319,14:16,100,19.81,1981.00,流出,--
320,14:16,400,19.81,7924.00,流出,--
321,14:16,1000,19.81,19810.00,流出,--
322,14:16,6800,19.81,134708.00,流入,--
323,14:16,7500,19.81,148526.00,流入,--
324,14:16,1500,19.81,29715.00,流入,--
325,14:16,1600,19.81,31690.00,流入,--
326,14:15,6600,19.81,130716.00,流入,--
327,14:15,5400,19.81,106974.00,流入,--
328,14:15,1200,19.81,23772.00,流入,--
329,14:15,100,19.80,1980.00,流出,--
330,14:15,2400,19.80,47520.00,流入,--
331,14:15,700,19.79,13853.00,流出,--
332,14:14,1300,19.80,25740.00,流出,--
333,14:14,600,19.80,11880.00,流出,--
334,14:14,3800,19.80,75240.00,流出,--
335,14:14,600,19.80,11880.00,流入,--
336,14:14,1000,19.80,19800.00,流入,--
337,14:14,800,19.78,15824.00,流出,--
338,14:14,12100,19.81,239656.00,流入,--
339,14:14,800,19.78,15824.00,流入,--
340,14:14,300,19.78,5934.00,流出,--
341,14:14,3000,19.81,59413.00,流入,--
342,14:14,4000,19.77,79080.00,流出,--
343,14:13,500,19.81,9905.00,流入,--
344,14:13,10900,19.81,215844.00,流入,--
345,14:13,12200,19.80,241539.00,流入,--
346,14:13,200,19.77,3954.00,流出,--
347,14:13,1100,19.77,21756.00,流出,--
348,14:13,2500,19.77,49444.00,流出,--
349,14:13,1900,19.78,37582.00,流入,--
350,14:12,3700,19.78,73186.00,流入,--
351,14:12,1000,19.78,19780.00,流入,--
352,14:12,300,19.78,5934.00,流出,--
353,14:12,700,19.78,13846.00,流入,--
354,14:12,500,19.78,9890.00,流入,--
355,14:12,4100,19.78,81098.00,流出,--
356,14:12,2000,19.79,39580.00,流入,--
357,14:11,900,19.79,17811.00,流入,--
358,14:11,2400,19.79,47496.00,流入,--
359,14:11,100,19.78,1978.00,流出,--
360,14:11,1300,19.78,25714.00,流入,--
361,14:10,3600,19.77,71172.00,流出,--
362,14:10,2300,19.77,45471.00,流出,--
363,14:10,2500,19.77,49425.00,流出,--
364,14:10,300,19.78,5934.00,流入,--
365,14:10,1500,19.78,29670.00,流入,--
366,14:09,2000,19.78,39560.00,流出,--
367,14:09,1300,19.78,25714.00,流出,--
368,14:09,900,19.78,17802.00,流出,--
369,14:09,1000,19.78,19780.00,流出,--
370,14:09,200,19.78,3956.00,流出,--
371,14:09,1400,19.78,27693.00,流出,--
372,14:09,300,19.79,5937.00,流入,--
373,14:09,2000,19.79,39580.00,流出,--
374,14:08,1000,19.79,19790.00,流出,--
375,14:08,200,19.79,3958.00,流出,--
376,14:08,200,19.79,3958.00,流出,--
377,14:08,300,19.79,5937.00,流出,--
378,14:08,1600,19.79,31663.00,流入,--
379,14:08,600,19.79,11874.00,流出,--
380,14:08,4200,19.79,83118.00,流出,--
381,14:07,1100,19.80,21780.00,流入,--
382,14:07,1500,19.79,29685.00,流出,--
383,14:07,200,19.79,3958.00,流出,--
384,14:07,6800,19.79,134572.00,流出,--
385,14:07,300,19.79,5937.00,流出,--
386,14:07,100,19.79,1979.00,流出,--
387,14:07,100,19.79,1979.00,流出,--
388,14:06,1000,19.79,19790.00,流出,--
389,14:06,200,19.79,3958.00,流出,--
390,14:06,1600,19.79,31664.00,流出,--
391,14:05,300,19.80,5940.00,流出,--
392,14:05,700,19.80,13860.00,流出,--
393,14:05,3500,19.81,69318.00,流入,--
394,14:05,600,19.80,11880.00,流入,--
395,14:05,600,19.80,11880.00,流出,--
396,14:05,800,19.80,15840.00,流入,--
397,14:05,1000,19.80,19800.00,流入,--
398,14:05,300,19.80,5940.00,流入,--
399,14:04,500,19.81,9903.00,流入,--
400,14:04,1800,19.81,35658.00,流入,--
401,14:03,100,19.79,1979.00,流出,--
402,14:02,30000,19.81,594295.00,流入,--
403,14:02,2500,19.80,49500.00,流出,--
404,14:02,2400,19.81,47521.00,流入,--
405,14:02,4400,19.80,87120.00,流出,--
406,14:02,4900,19.80,97020.00,流出,--
407,14:01,200,19.80,3960.00,流出,--
408,14:01,2200,19.80,43560.00,流出,--
409,14:01,1600,19.80,31680.00,流出,--
410,14:01,500,19.81,9904.00,流入,--
411,14:01,1900,19.80,37620.00,流出,--
412,14:01,1100,19.80,21780.00,流出,--
413,14:00,1000,19.81,19810.00,流入,--
414,14:00,500,19.80,9900.00,流出,--
415,14:00,800,19.81,15848.00,流入,--
416,14:00,2500,19.80,49500.00,流出,--
417,14:00,500,19.80,9900.00,流出,--
418,14:00,400,19.81,7924.00,流入,--
419,14:00,800,19.80,15840.00,流出,--
420,14:00,3000,19.80,59400.00,流出,--
421,14:00,1400,19.80,27720.00,流出,--
422,13:59,500,19.80,9900.00,流出,--
423,13:59,2100,19.80,41580.00,流入,--
424,13:59,1000,19.80,19800.00,流入,--
425,13:58,1000,19.80,19800.00,流入,--
426,13:58,100,19.80,1980.00,流入,--
427,13:58,3400,19.79,67286.00,流出,--
428,13:57,1000,19.79,19790.00,流出,--
429,13:57,2000,19.80,39600.00,流出,--
430,13:57,3000,19.80,59400.00,流出,--
431,13:57,2200,19.82,43604.00,流出,--
432,13:57,5300,19.82,105046.00,流入,--
433,13:56,300,19.80,5940.00,流出,--
434,13:56,1000,19.82,19820.00,流入,--
435,13:56,400,19.82,7928.00,流入,--
436,13:56,1000,19.82,19820.00,流入,--
437,13:56,10000,19.82,198119.00,流入,--
438,13:56,500,19.81,9905.00,流入,--
439,13:56,500,19.80,9900.00,流出,--
440,13:56,300,19.80,5940.00,流出,--
441,13:55,800,19.80,15840.00,流入,--
442,13:55,8500,19.81,168304.00,流入,--
443,13:55,200,19.80,3960.00,流出,--
444,13:55,3000,19.81,59430.00,流入,--
445,13:55,1000,19.80,19809.00,流出,--
446,13:55,1200,19.80,23760.00,流出,--
447,13:55,300,19.81,5943.00,流入,--
448,13:55,1000,19.80,19800.00,流出,--
449,13:54,200,19.81,3962.00,流入,--
450,13:54,100,19.81,1981.00,流入,--
451,13:54,700,19.81,13867.00,流入,--
452,13:54,100,19.81,1981.00,流入,--
453,13:54,1600,19.81,31696.00,流出,--
454,13:53,8500,19.81,168385.00,流入,--
455,13:53,300,19.80,5940.00,流入,--
456,13:53,500,19.79,9895.00,流出,--
457,13:53,1400,19.79,27714.00,流出,--
458,13:53,2400,19.79,47497.00,流出,--
459,13:52,500,19.79,9895.00,流出,--
460,13:52,1000,19.81,19804.00,流入,--
461,13:52,500,19.80,9900.00,流入,--
462,13:52,3900,19.80,77220.00,流出,--
463,13:52,2600,19.81,51506.00,流入,--
464,13:52,700,19.81,13867.00,流入,--
465,13:51,3300,19.81,65373.00,流入,--
466,13:51,1100,19.81,21791.00,流出,--
467,13:51,500,19.81,9905.00,平盘,--
468,13:51,3000,19.80,59414.00,流出,--
469,13:51,1200,19.81,23772.00,流出,--
470,13:51,200,19.81,3962.00,流出,--
471,13:51,3200,19.81,63392.00,流入,--
472,13:50,1400,19.80,27720.00,流出,--
473,13:50,1000,19.80,19800.00,流出,--
474,13:50,1000,19.80,19800.00,流出,--
475,13:50,700,19.80,13860.00,流出,--
476,13:50,200,19.80,3960.00,流出,--
477,13:49,3600,19.81,71316.00,流入,--
478,13:49,2000,19.81,39620.00,流入,--
479,13:49,1300,19.80,25740.00,流出,--
480,13:49,700,19.80,13860.00,流出,--
481,13:49,2000,19.81,39620.00,流入,--
482,13:48,5600,19.81,110936.00,流出,--
483,13:48,200,19.81,3962.00,流出,--
484,13:48,2000,19.81,39620.00,流出,--
485,13:48,1400,19.81,27741.00,流出,--
486,13:48,2600,19.82,51532.00,流入,--
487,13:48,100,19.82,1982.00,流入,--
488,13:48,200,19.81,3962.00,流出,--
489,13:48,500,19.82,9910.00,流出,--
490,13:48,1700,19.82,33694.00,流出,--
491,13:47,1100,19.82,21802.00,流入,--
492,13:47,500,19.82,9910.00,流入,--
493,13:47,100,19.82,1982.00,流入,--
494,13:47,2100,19.82,41598.00,平盘,--
495,13:47,1300,19.83,25773.00,流入,--
496,13:47,4600,19.82,91172.00,流出,--
497,13:47,3000,19.82,59460.00,流出,--
498,13:46,400,19.82,7928.00,流出,--
499,13:46,1200,19.82,23784.00,流入,--
500,13:46,7000,19.82,138740.00,流入,--
501,13:46,700,19.80,13860.00,流出,--
502,13:46,2200,19.80,43560.00,流入,--
503,13:46,6100,19.80,120780.00,流入,--
504,13:45,200,19.80,3960.00,流入,--
505,13:45,3100,19.80,61380.00,流出,--
506,13:45,1000,19.80,19800.00,流出,--
507,13:44,12500,19.83,247680.00,流入,--
508,13:44,200,19.80,3960.00,流入,--
509,13:44,1600,19.80,31680.00,流入,--
510,13:44,1500,19.80,29700.00,流出,--
511,13:44,3100,19.80,61380.00,流出,--
512,13:44,300,19.80,5940.00,流出,--
513,13:44,2000,19.80,39600.00,流出,--
514,13:44,700,19.80,13860.00,流入,--
515,13:44,1500,19.79,29685.00,流出,--
516,13:43,300,19.80,5940.00,流入,--
517,13:43,300,19.79,5937.00,流出,--
518,13:43,200,19.80,3960.00,流入,--
519,13:43,1700,19.80,33660.00,流出,--
520,13:43,500,19.80,9900.00,流出,--
521,13:43,100,19.81,1981.00,流入,--
522,13:43,100,19.80,1980.00,流出,--
523,13:43,100,19.80,1980.00,流出,--
524,13:42,800,19.82,15856.00,流出,--
525,13:42,2700,19.82,53514.00,流出,--
526,13:42,100,19.82,1982.00,流出,--
527,13:42,400,19.82,7928.00,流出,--
528,13:42,7300,19.82,144662.00,流入,--
529,13:42,900,19.82,17838.00,流入,--
530,13:42,800,19.80,15840.00,流入,--
531,13:42,800,19.80,15840.00,流入,--
532,13:42,1200,19.80,23760.00,流出,--
533,13:42,300,19.80,5940.00,流出,--
534,13:42,400,19.82,7928.00,流入,--
535,13:42,500,19.80,9900.00,流出,--
536,13:41,9000,19.82,178380.00,流入,--
537,13:41,1700,19.82,33694.00,流出,--
538,13:41,9200,19.82,182212.00,流入,--
539,13:40,500,19.79,9895.00,流出,--
540,13:40,1000,19.79,19790.00,流出,--
541,13:40,400,19.80,7920.00,流入,--
542,13:40,200,19.80,3960.00,流入,--
543,13:40,800,19.79,15832.00,流入,--
544,13:40,100,19.78,1978.00,流出,--
545,13:40,1000,19.78,19780.00,流出,--
546,13:40,1000,19.78,19780.00,流出,--
547,13:39,1200,19.79,23743.00,流入,--
548,13:39,1000,19.78,19780.00,流出,--
549,13:39,5200,19.79,102908.00,流出,--
550,13:39,400,19.79,7916.00,流出,--
551,13:38,3200,19.78,63331.00,流出,--
552,13:38,5656,19.78,111875.68,流入,--
553,13:38,500,19.76,9880.00,流出,--
554,13:38,200,19.78,3956.00,流入,--
555,13:37,500,19.76,9880.00,流出,--
556,13:37,44,19.79,870.76,流出,--
557,13:37,156,19.79,3087.24,流入,--
558,13:37,500,19.79,9891.00,流入,--
559,13:37,800,19.76,15806.00,流入,--
560,13:37,100,19.75,1975.00,流出,--
561,13:37,100,19.75,1975.00,流出,--
562,13:36,300,19.75,5925.00,流入,--
563,13:36,13600,19.75,268568.00,流入,--
564,13:36,3900,19.74,76986.00,流出,--
565,13:36,1300,19.74,25662.00,流出,--
566,13:36,2700,19.74,53298.00,流出,--
567,13:36,5000,19.75,98750.00,流入,--
568,13:36,500,19.75,9875.00,流入,--
569,13:36,3900,19.75,77025.00,流出,--
570,13:36,1000,19.76,19760.00,流入,--
571,13:35,200,19.76,3952.00,流入,--
572,13:35,5000,19.75,98750.00,流出,--
573,13:35,8200,19.76,162032.00,流入,--
574,13:35,3900,19.76,77064.00,流出,--
575,13:35,600,19.76,11856.00,流出,--
576,13:35,1500,19.76,29640.00,流入,--
577,13:35,1000,19.76,19760.00,流入,--
578,13:35,3000,19.77,59310.00,流入,--
579,13:34,2500,19.76,49405.00,流出,--
580,13:34,10900,19.77,215493.00,流入,--
581,13:34,200,19.76,3952.00,流出,--
582,13:34,5300,19.76,104728.00,流出,--
583,13:34,8900,19.77,175953.00,流出,--
584,13:34,300,19.78,5934.00,流入,--
585,13:33,2000,19.77,39540.00,流出,--
586,13:33,200,19.78,3956.00,流出,--
587,13:33,300,19.78,5934.00,流出,--
588,13:33,2200,19.78,43516.00,流出,--
589,13:32,44,19.79,870.76,流出,--
590,13:32,1500,19.79,29685.00,流出,--
591,13:32,5000,19.79,98950.00,流出,--
592,13:32,1000,19.82,19813.00,流入,--
593,13:32,8500,19.81,168385.00,流出,--
594,13:32,5400,19.81,106974.00,流入,--
595,13:32,100,19.79,1979.00,流出,--
596,13:31,400,19.80,7920.00,流出,--
597,13:31,5100,19.80,100980.00,流入,--
598,13:31,1000,19.79,19790.00,流出,--
599,13:30,1000,19.79,19790.00,流出,--
600,13:30,5000,19.79,98950.00,流出,--
601,13:30,500,19.80,9900.00,流入,--
602,13:30,2000,19.79,39580.00,流出,--
603,13:30,5000,19.80,99000.00,流入,--
604,13:30,10400,19.79,205816.00,流出,--
605,13:29,600,19.80,11880.00,流出,--
606,13:29,2000,19.80,39600.00,流入,--
607,13:29,100,19.80,1980.00,流出,--
608,13:29,900,19.80,17820.00,流出,--
609,13:29,500,19.80,9900.00,流入,--
610,13:28,1500,19.80,29700.00,流入,--
611,13:28,1600,19.79,31664.00,流出,--
612,13:28,200,19.80,3960.00,流入,--
613,13:28,3400,19.80,67291.00,流入,--
614,13:27,400,19.79,7916.00,流出,--
615,13:27,1100,19.80,21780.00,流出,--
616,13:27,2200,19.80,43560.00,流入,--
617,13:27,200,19.80,3960.00,流出,--
618,13:27,600,19.80,11880.00,流出,--
619,13:27,100,19.80,1980.00,流入,--
